world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
20,1.722979021,"[[ 6.92448855e-04 -1.68132985e-04  1.60707377e-01]
 [-3.63890860e-05 -1.47650737e-03  9.14817639e-01]
 [-2.08329622e-04 -2.77483749e-04  1.15557106e+00]]","[[ 1.41208382e+03 -1.45544410e+02 -8.11596060e+01]
 [ 1.44414162e+02 -8.10534249e+02  6.21582378e+02]
 [ 2.89252200e-01 -2.20870272e-01  1.00000000e+00]]",3,"[[ 1.04653066e-03  3.67484719e-06 -1.12126210e-01]
 [-5.05271689e-05 -1.87318725e-03  1.16291247e+00]
 [-3.95651809e-05 -6.26536314e-05  1.04287243e+00]]","[[ 9.59428071e+02 -1.62880265e+00  1.04970834e+02]
 [-3.40918167e+00 -5.54526390e+02  6.17988718e+02]
 [ 3.61945973e-02 -3.33766000e-02  1.00000000e+00]]",4
21,1.772237021,"[[ 6.96783892e-04 -1.70931317e-04  1.55201642e-01]
 [-3.27105199e-05 -1.48256104e-03  9.15870364e-01]
 [-2.07255321e-04 -2.83988281e-04  1.16120508e+00]]","[[ 1.40712361e+03 -1.48669846e+02 -7.08105665e+01]
 [ 1.46190121e+02 -8.09996609e+02  6.19324661e+02]
 [ 2.86900344e-01 -2.24630572e-01  1.00000000e+00]]",3,"[[ 1.04202784e-03  2.54089125e-06 -1.16280942e-01]
 [-4.53882370e-05 -1.86934122e-03  1.15703091e+00]
 [-4.31530069e-05 -6.57902677e-05  1.04529575e+00]]","[[ 9.64114613e+02 -2.56401911e+00  1.10088274e+02]
 [ 1.27592377e+00 -5.56635595e+02  6.16278178e+02]
 [ 3.98819071e-02 -3.51401506e-02  1.00000000e+00]]",4
22,1.8214960210000002,"[[ 7.03441016e-04 -1.68821303e-04  1.48246595e-01]
 [-2.84515100e-05 -1.48912941e-03  9.17124899e-01]
 [-2.02824986e-04 -2.86100672e-04  1.16383906e+00]]","[[ 1.39759751e+03 -1.46407631e+02 -6.26504052e+01]
 [ 1.45301018e+02 -8.06562559e+02  6.17076924e+02]
 [ 2.79281240e-01 -2.23788001e-01  1.00000000e+00]]",3,"[[ 1.04350104e-03  7.10995754e-06 -1.23506254e-01]
 [-3.95906780e-05 -1.87051213e-03  1.15398985e+00]
 [-4.06087297e-05 -6.42554897e-05  1.04412269e+00]]","[[ 9.62745499e+02 -2.62495831e-01  1.14170498e+02]
 [ 2.83077309e+00 -5.55712113e+02  6.14521415e+02]
 [ 3.76179588e-02 -3.42088280e-02  1.00000000e+00]]",4
23,1.8707550210000001,"[[ 7.05385981e-04 -1.75135203e-04  1.48611119e-01]
 [-2.61823681e-05 -1.49820571e-03  9.20378231e-01]
 [-2.02060610e-04 -2.95899544e-04  1.17037638e+00]]","[[ 1.39544641e+03 -1.51686764e+02 -5.79041551e+01]
 [ 1.46343643e+02 -8.06101891e+02  6.15332255e+02]
 [ 2.77917235e-01 -2.29990203e-01  1.00000000e+00]]",3,"[[ 1.04451977e-03  1.55018440e-06 -1.22797180e-01]
 [-3.66304018e-05 -1.88198532e-03  1.15810009e+00]
 [-3.88952174e-05 -7.26241773e-05  1.04906244e+00]]","[[ 9.61591544e+02 -3.70949365e+00  1.16653395e+02]
 [ 3.36619465e+00 -5.55009623e+02  6.13090347e+02]
 [ 3.58851655e-02 -3.85595721e-02  1.00000000e+00]]",4
24,1.9200130210000002,"[[ 7.06874521e-04 -1.75695442e-04  1.48280660e-01]
 [-2.40734655e-05 -1.50140006e-03  9.19976411e-01]
 [-2.00516109e-04 -2.98223350e-04  1.17153088e+00]]","[[ 1.39327530e+03 -1.51672615e+02 -5.72418144e+01]
 [ 1.46656713e+02 -8.05099007e+02  6.13663501e+02]
 [ 2.75802032e-01 -2.30904819e-01  1.00000000e+00]]",3,"[[ 1.04699448e-03  2.04920274e-06 -1.23770259e-01]
 [-3.41081144e-05 -1.88768301e-03  1.15875326e+00]
 [-3.61456860e-05 -7.39282831e-05  1.04945421e+00]]","[[ 9.59039325e+02 -3.54171636e+00  1.17017513e+02]
 [ 3.08098685e+00 -5.53704307e+02  6.11735133e+02]
 [ 3.32486222e-02 -3.91274115e-02  1.00000000e+00]]",4
25,1.969272021,"[[ 7.07035459e-04 -1.72724381e-04  1.47208882e-01]
 [-2.39002244e-05 -1.49956426e-03  9.18317456e-01]
 [-1.99839727e-04 -2.95661341e-04  1.16966924e+00]]","[[ 1.39282269e+03 -1.48919958e+02 -5.83755402e+01]
 [ 1.46152632e+02 -8.04619815e+02  6.13319929e+02]
 [ 2.74909331e-01 -2.28829730e-01  1.00000000e+00]]",3,"[[ 1.04755718e-03  5.02640096e-06 -1.25040402e-01]
 [-3.40515548e-05 -1.88663116e-03  1.15754846e+00]
 [-3.54836198e-05 -7.16228718e-05  1.04792528e+00]]","[[ 9.58484960e+02 -1.86645686e+00  1.16429922e+02]
 [ 2.72774572e+00 -5.53250810e+02  6.11451706e+02]
 [ 3.26415303e-02 -3.78764031e-02  1.00000000e+00]]",4
26,2.0185310210000003,"[[ 7.07848437e-04 -1.70280967e-04  1.46375534e-01]
 [-2.38812393e-05 -1.49886468e-03  9.17696623e-01]
 [-1.98597374e-04 -2.93002806e-04  1.16789894e+00]]","[[ 1.39115994e+03 -1.46457571e+02 -5.92758152e+01]
 [ 1.44935318e+02 -8.03508614e+02  6.13205590e+02]
 [ 2.72923585e-01 -2.26489090e-01  1.00000000e+00]]",3,"[[ 1.04946777e-03  8.10832012e-06 -1.26653356e-01]
 [-3.41134684e-05 -1.88683015e-03  1.15747584e+00]
 [-3.34386402e-05 -6.84155908e-05  1.04570365e+00]]","[[ 9.56555662e+02 -9.40275300e-02  1.15960023e+02]
 [ 1.53131665e+00 -5.52150224e+02  6.11353409e+02]
 [ 3.06881271e-02 -3.61276619e-02  1.00000000e+00]]",4
27,2.067790021,"[[ 7.07651721e-04 -1.70848107e-04  1.46695097e-01]
 [-2.36934213e-05 -1.49886410e-03  9.17706829e-01]
 [-1.98765786e-04 -2.93565324e-04  1.16823829e+00]]","[[ 1.39155939e+03 -1.47011845e+02 -5.92526074e+01]
 [ 1.45323564e+02 -8.03838010e+02  6.13204844e+02]
 [ 2.73280167e-01 -2.27008389e-01  1.00000000e+00]]",3,"[[ 1.04918159e-03  6.96666878e-06 -1.25949425e-01]
 [-3.38340171e-05 -1.88716618e-03  1.15763879e+00]
 [-3.37015498e-05 -6.95719260e-05  1.04644154e+00]]","[[ 9.56825545e+02 -7.43698294e-01  1.15985993e+02]
 [ 1.82291246e+00 -5.52426140e+02  6.11347601e+02]
 [ 3.09365847e-02 -3.67516129e-02  1.00000000e+00]]",4
28,2.117048021,"[[ 7.06931649e-04 -1.72459881e-04  1.47581411e-01]
 [-2.42284233e-05 -1.49985691e-03  9.18281628e-01]
 [-1.99528765e-04 -2.95226476e-04  1.16922747e+00]]","[[ 1.39277409e+03 -1.48500367e+02 -5.91693308e+01]
 [ 1.45513138e+02 -8.04162467e+02  6.13201966e+02]
 [ 2.74418651e-01 -2.28390242e-01  1.00000000e+00]]",3,"[[ 1.04810582e-03  5.66931065e-06 -1.25068368e-01]
 [-3.46067645e-05 -1.88766372e-03  1.15804563e+00]
 [-3.47584485e-05 -7.08334742e-05  1.04733703e+00]]","[[ 9.57900996e+02 -1.47671474e+00  1.16021122e+02]
 [ 2.02546313e+00 -5.52689986e+02  6.11353867e+02]
 [ 3.19272803e-02 -3.74285249e-02  1.00000000e+00]]",4
29,2.166307021,"[[ 7.04837754e-04 -1.72555465e-04  1.47895236e-01]
 [-2.53007276e-05 -1.49646458e-03  9.16321661e-01]
 [-2.01412919e-04 -2.94912551e-04  1.16886035e+00]]","[[ 1.39635610e+03 -1.49251747e+02 -5.96750552e+01]
 [ 1.46333243e+02 -8.05986514e+02  6.13333248e+02]
 [ 2.77535010e-01 -2.29075073e-01  1.00000000e+00]]",3,"[[ 1.04547626e-03  5.20123092e-06 -1.24200786e-01]
 [-3.61537330e-05 -1.88390506e-03  1.15610013e+00]
 [-3.72904030e-05 -7.07758634e-05  1.04759255e+00]]","[[ 9.60572030e+02 -1.69679297e+00  1.15756324e+02]
 [ 2.65922862e+00 -5.53776379e+02  6.11450719e+02]
 [ 3.43724545e-02 -3.74738016e-02  1.00000000e+00]]",4
