world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
32,2.376465289,"[[ 8.60968196e-04 -6.42593978e-05 -1.74318854e-01]
 [-1.17753707e-05 -1.55759501e-03  1.34540396e+00]
 [-2.01082917e-05 -1.39045476e-04  1.12518750e+00]]","[[ 1.16672995e+03 -7.19498995e+01  2.66786387e+02]
 [ 1.02879058e+01 -7.19367980e+02  8.61753180e+02]
 [ 2.21220312e-02 -9.01819943e-02  1.00000000e+00]]",3,"[[ 9.20164757e-04 -5.49647040e-05 -2.51055260e-01]
 [-2.33199301e-05 -1.68006273e-03  1.41444368e+00]
 [-7.70785940e-05 -8.52925364e-05  1.09631103e+00]]","[[ 1.11246878e+03 -5.27861245e+01  3.22859233e+02]
 [ 5.39403794e+01 -6.39494167e+02  8.37417915e+02]
 [ 8.24111394e-02 -5.34636230e-02  1.00000000e+00]]",4
33,2.425724289,"[[ 8.58565223e-04 -6.08600397e-05 -1.77305031e-01]
 [-1.08632797e-05 -1.55078746e-03  1.33902386e+00]
 [-1.82227758e-05 -1.36585654e-04  1.12255471e+00]]","[[ 1.16953438e+03 -6.94655979e+01  2.67586443e+02]
 [ 9.16296349e+00 -7.21076379e+02  8.61573251e+02]
 [ 2.01003050e-02 -8.88638601e-02  1.00000000e+00]]",3,"[[ 9.15043249e-04 -5.14426354e-05 -2.52813215e-01]
 [-2.32547656e-05 -1.67035905e-03  1.40624767e+00]
 [-7.84351578e-05 -8.18480265e-05  1.09390099e+00]]","[[ 1.11928357e+03 -5.03157983e+01  3.23362128e+02]
 [ 5.54774032e+01 -6.41414155e+02  8.37381615e+02]
 [ 8.44060846e-02 -5.15997433e-02  1.00000000e+00]]",4
34,2.474982289,"[[ 8.59650215e-04 -6.16801074e-05 -1.77041235e-01]
 [-8.96974549e-06 -1.55361402e-03  1.34242400e+00]
 [-1.44963252e-05 -1.39475976e-04  1.12418325e+00]]","[[ 1.16704595e+03 -7.03775800e+01  2.67831609e+02]
 [ 7.01777693e+00 -7.21371928e+02  8.62519009e+02]
 [ 1.59197256e-02 -9.04072085e-02  1.00000000e+00]]",3,"[[ 9.14616338e-04 -5.23739913e-05 -2.52059061e-01]
 [-2.18486013e-05 -1.67162115e-03  1.40831853e+00]
 [-7.68576533e-05 -8.47730404e-05  1.09593209e+00]]","[[ 1.11931710e+03 -5.14799224e+01  3.23591352e+02]
 [ 5.50937735e+01 -6.42458428e+02  8.38257227e+02]
 [ 8.27592818e-02 -5.33060224e-02  1.00000000e+00]]",4
35,2.5242412890000003,"[[ 8.70929353e-04 -4.81885029e-05 -1.87508788e-01]
 [-6.86409318e-06 -1.56289303e-03  1.36186157e+00]
 [-9.27940841e-07 -1.25157932e-04  1.10915880e+00]]","[[ 1.14803420e+03 -5.64942368e+01  2.63446345e+02]
 [-4.66371023e+00 -7.09382903e+02  8.70215186e+02]
 [ 4.34209684e-04 -8.00943209e-02  1.00000000e+00]]",3,"[[ 9.28537066e-04 -4.22641833e-05 -2.62295325e-01]
 [-1.92878772e-05 -1.68672606e-03  1.43074177e+00]
 [-6.20277716e-05 -7.75689800e-05  1.08541837e+00]]","[[ 1.09752338e+03 -4.22592093e+01  3.20924427e+02]
 [ 4.32738890e+01 -6.32788631e+02  8.44566200e+02]
 [ 6.58120805e-02 -4.76369434e-02  1.00000000e+00]]",4
36,2.573500289,"[[ 8.54467837e-04 -3.87021904e-05 -1.84835548e-01]
 [-8.56824819e-06 -1.53230960e-03  1.34618056e+00]
 [-1.61232432e-05 -1.13139555e-04  1.10336281e+00]]","[[ 1.17466336e+03 -4.85742084e+01  2.56043795e+02]
 [ 9.35440424e+00 -7.17607322e+02  8.77098670e+02]
 [ 1.81243522e-02 -7.42937372e-02  1.00000000e+00]]",3,"[[ 9.20353598e-04 -3.71961831e-05 -2.59324984e-01]
 [-1.94613894e-05 -1.67092483e-03  1.42611933e+00]
 [-6.96255870e-05 -7.33254904e-05  1.08432215e+00]]","[[ 1.10963740e+03 -3.85734467e+01  3.16111812e+02]
 [ 5.08213506e+01 -6.36894623e+02  8.49809239e+02]
 [ 7.46878187e-02 -4.55457905e-02  1.00000000e+00]]",4
37,2.622759289,"[[ 8.42543324e-04 -3.52723525e-05 -1.77075671e-01]
 [-1.52685249e-05 -1.51243465e-03  1.33774263e+00]
 [-2.75097631e-05 -1.05421411e-04  1.09977931e+00]]","[[ 1.19413357e+03 -4.50721731e+01  2.47092273e+02]
 [ 1.56954030e+01 -7.23029900e+02  8.82001672e+02]
 [ 3.13744428e-02 -7.04348196e-02  1.00000000e+00]]",3,"[[ 9.17371233e-04 -3.54616118e-05 -2.54175802e-01]
 [-2.42607226e-05 -1.66365908e-03  1.42690357e+00]
 [-7.19106759e-05 -6.88357906e-05  1.08102440e+00]]","[[ 1.11340843e+03 -3.65614350e+01  3.10049545e+02]
 [ 5.00199745e+01 -6.37451707e+02  8.53168518e+02]
 [ 7.72499836e-02 -4.30227566e-02  1.00000000e+00]]",4
38,2.6720172890000002,"[[ 8.33905406e-04 -4.20483579e-05 -1.60775341e-01]
 [-2.37482516e-05 -1.50700767e-03  1.33865801e+00]
 [-3.65683339e-05 -1.08490102e-04  1.10464599e+00]]","[[ 1.20814052e+03 -5.07999223e+01  2.37399972e+02]
 [ 1.80639854e+01 -7.27749604e+02  8.84547705e+02]
 [ 4.17685393e-02 -7.31558327e-02  1.00000000e+00]]",3,"[[ 9.16108190e-04 -4.28295670e-05 -2.41293028e-01]
 [-3.06411888e-05 -1.66649668e-03  1.43325673e+00]
 [-7.29957723e-05 -7.27374501e-05  1.08429387e+00]]","[[ 1.11434338e+03 -4.18787472e+01  3.03336847e+02]
 [ 4.67260867e+01 -6.38556822e+02  8.54464428e+02]
 [ 7.81532516e-02 -4.56554886e-02  1.00000000e+00]]",4
39,2.721276289,"[[ 8.28353513e-04 -5.13151232e-05 -1.44148250e-01]
 [-3.18551934e-05 -1.50727901e-03  1.34299540e+00]
 [-4.29209087e-05 -1.13760984e-04  1.11063663e+00]]","[[ 1.21681768e+03 -5.87035867e+01  2.28914463e+02]
 [ 1.78076596e+01 -7.30936480e+02  8.86168572e+02]
 [ 4.88483239e-02 -7.71374384e-02  1.00000000e+00]]",3,"[[ 9.17629440e-04 -5.07251876e-05 -2.29579195e-01]
 [-3.68826270e-05 -1.67269816e-03  1.44124599e+00]
 [-7.16695106e-05 -7.64904373e-05  1.08672313e+00]]","[[ 1.11109554e+03 -4.72966017e+01  2.97454290e+02]
 [ 4.11326694e+01 -6.38185188e+02  8.55070645e+02]
 [ 7.61720509e-02 -4.80387202e-02  1.00000000e+00]]",4
40,2.770535289,"[[ 8.27746333e-04 -5.81396633e-05 -1.32857958e-01]
 [-3.80523412e-05 -1.50885396e-03  1.34677369e+00]
 [-4.45440457e-05 -1.15220576e-04  1.11212083e+00]]","[[ 1.21715133e+03 -6.39136941e+01  2.22804496e+02]
 [ 1.41244426e+01 -7.31029932e+02  8.86961554e+02]
 [ 5.02142114e-02 -7.82978447e-02  1.00000000e+00]]",3,"[[ 9.22084243e-04 -5.77296509e-05 -2.21049449e-01]
 [-4.17079098e-05 -1.67884387e-03  1.44792517e+00]
 [-6.78196672e-05 -7.80438944e-05  1.08662999e+00]]","[[ 1.10373622e+03 -5.15867506e+01  2.93268215e+02]
 [ 3.41042710e+01 -6.36574660e+02  8.55168004e+02]
 [ 7.13367509e-02 -4.89397146e-02  1.00000000e+00]]",4
41,2.819793289,"[[ 8.33787668e-04 -6.60381999e-05 -1.25756925e-01]
 [-4.18545582e-05 -1.52271928e-03  1.35918614e+00]
 [-3.94599838e-05 -1.19001299e-04  1.11422038e+00]]","[[ 1.20631385e+03 -6.95906488e+01  2.21041520e+02]
 [ 5.50009767e+00 -7.26241081e+02  8.86528829e+02]
 [ 4.33088863e-02 -8.00287622e-02  1.00000000e+00]]",3,"[[ 9.28934028e-04 -6.53937221e-05 -2.15389713e-01]
 [-4.50563976e-05 -1.69186604e-03  1.45910903e+00]
 [-6.15925635e-05 -8.12344180e-05  1.08741388e+00]]","[[ 1.09313630e+03 -5.62735412e+01  2.92031904e+02]
 [ 2.59595297e+01 -6.33102416e+02  8.54648706e+02]
 [ 6.38559757e-02 -5.04828371e-02  1.00000000e+00]]",4
