recording_id,level_name,level_duration_s,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,saccade_length_median,scanpath_length_total,scanpath_length_per_s,fixation_dispersion,fixation_revisits,spatial_coverage_hull,fixation_grid_entropy_4x4,transition_entropy_4x4,unique_grid_cells_4x4,mean_distance_to_target,min_distance_to_target,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,ttff_waldo_s,ttff_waldo_ratio,verification_time_after_first_hit_s,verification_time_ratio,direct_waldo_ratio,first_hit_type,gaze_entropy,surface_visibility_ratio_global,surface_gaze_ratio_global,fixation_density,fixation_rate_per_s,peripheral_gaze_rate,participant_id,exclude_any_quality,zero_fixations,valid_for_classification,level_duration_s_level_z,ttff_waldo_s_level_z,total_fixations_level_z,fixation_rate_per_s_level_z,scanpath_length_per_s_level_z,spatial_coverage_hull_level_z,fixation_grid_entropy_4x4_level_z,transition_entropy_4x4_level_z,gaze_entropy_level_z,waldo_fixation_ratio_level_z,waldo_time_ratio_level_z,direct_waldo_ratio_level_z,mean_distance_to_target_level_z,peripheral_gaze_rate_level_z,explorare_larga,orientare_eficienta,focus_pe_tinta,ritm_vizual
2025-09-26_19-27-31-2699d4a1,waldo_1,60.736,122,0.4363070655737704,53.229462,0.0545678658085512,0.047635947293479,6.602711762834697,0.1087116662742804,0.1276966859767073,6.0,0.2103398827287014,2.343207547532979,0.9542946326940268,10,0.166322653802746,0.0063164832330367,8,7.111860000000001,0.8889825000000001,0.0655737704918032,0.1336075874672564,30.087995136,57.703491072,2.0,30.087995136,0.495389804004215,30.648004864,0.504610195995785,0.625,direct,6.415218262553792,0.825219473264166,0.815321366060162,0.0589941972920696,2.0086933614330875,0.375,2699d4a1,False,False,True,-0.608633975187604,0.3791217592477867,-0.6402116402116402,-0.6028454222787384,-1.8650570019385002,-1.437333424003254,-0.8598335242208067,-1.3209884561688314,-1.2234450124813654,0.7963395641162619,0.611917982775559,1.0744810744810747,-1.3773691105797674,-1.0744810744810749,-1.3413314837625516,0.5356271088398615,0.3520643867229552,-1.036038021476293
2025-09-26_19-27-31-2699d4a1,waldo_2,13.595000000000006,27,0.3681113333333333,9.939006,0.1881559683430684,0.1217902641544584,4.892055176919779,0.3598422344185198,0.1910776446245571,0.0,0.3566970275376911,2.7534393533742927,1.3720989246425948,8,0.225747270357938,0.0237036792685271,2,1.5463730000000004,0.7731865000000002,0.074074074074074,0.1555862829743739,65.225489152,73.413115136,0.0,2.617489151999997,0.1925332219198232,10.977510848000009,0.8074667780801769,0.5,direct,5.862079148330585,0.825219473264166,0.815321366060162,0.0130560928433268,1.9860242736300104,0.5,2699d4a1,False,False,True,0.6529222225132952,-0.238618237332684,0.9428571428571428,-0.7290505025683767,0.20123253792052603,0.7447272399883097,0.5632995388499251,0.5189586921954746,0.2555595352658909,0.06004352736648801,0.06179971255693102,-0.5,-0.1775538741869583,1.3333333333333333,0.45675550884402527,-0.07891670366455097,0.23879414331418808,0.1383463927364307
2025-09-26_19-27-31-2699d4a1,waldo_3,16.305000000000007,40,0.3630925499999999,14.523701999999998,0.1598743213906548,0.0973843929554984,6.235098534235537,0.382404080603222,0.1736111541426476,0.0,0.2192551484514051,2.6353025453241545,1.5588201928069545,8,0.3271813196071759,0.0121608825653781,6,2.497386,0.416231,0.15,0.1719524402249509,92.740985088,95.688734976,0.0,12.005985088000005,0.7363376318920575,4.299014912000004,0.2636623681079424,0.0,peripheral,6.144835326829394,0.825219473264166,0.815321366060162,0.0193423597678916,2.4532352039251752,1.0,2699d4a1,False,False,True,-0.24639194636479453,-0.4599825804165669,-0.24040920716112532,-0.013383154952370089,-0.22367269698240105,-0.8940115531034522,-0.6659468208849672,0.040677685404511235,-0.2646220306113686,3.0,1.9351047578850822,0.0,-0.6095913358775187,0.8,-0.40151508323553553,0.43865528755296007,1.4337761894712704,-0.15915501969863213
2025-09-26_19-27-31-2699d4a1,waldo_4,7.683999999999997,15,0.4217340666666667,6.326011000000001,0.128299484165558,0.0915730125703322,1.7961927783178129,0.2337575193021621,0.1059072550097557,0.0,0.0622888423610185,2.2062389286533897,0.6603651784168951,5,0.2323844242850478,0.0286202224876562,1,2.322125,2.322125,0.0666666666666666,0.3670757132733407,104.82723328,104.82723328,0.0,5.324233280000001,0.6928986569495059,2.359766719999996,0.3071013430504941,1.0,direct,4.314757164131415,0.825219473264166,0.815321366060162,0.0072533849129593,1.952108276939095,0.0,2699d4a1,False,False,True,-0.13503018436939163,0.28917564361743814,-0.13427561837455831,-0.26752014672058555,-0.48880905976864525,-0.07112379558961184,0.041951402098205,-0.46337619137083114,-0.08555065311538348,0.09395637996019138,0.45016031899040443,1.2000000000000002,0.33146175689306434,0.0,-0.21338165954925334,-0.16186907204703696,0.436029174737649,-0.2968682749545964
2025-09-26_19-29-58-b4f7a1df,waldo_1,114.921,276,0.3779394963768115,104.311301,0.1104557504837786,0.0876754815582629,30.375331383039136,0.2643148892111897,0.2158421680978351,10.0,0.6233368864942171,3.7291048108276814,1.743845348330613,16,0.3010410325177082,0.0155329208343077,2,3.988749,1.9943745,0.0072463768115942,0.0382388960904629,72.852483072,129.675090176,0.0,57.385483072,0.4993472304626656,57.53551692800001,0.5006527695373344,0.5,peripheral,8.140187517933427,0.865469531939947,0.8505235760547183,0.0938775510204081,2.401649829012974,0.5,b4f7a1df,False,False,True,0.30101398425302617,1.2761602459537464,0.1746031746031746,0.0187520382988499,-0.13209140584775478,-0.12028471374320042,0.6757829360116494,0.18185309367001123,0.3661658875183621,-0.7665534874910496,-0.46695670087767976,0.634920634920635,0.7968114783012998,-0.6349206349206351,0.19428515952181352,-0.7913285695026908,-0.30837754709218235,0.020421269018089907
2025-09-26_19-29-58-b4f7a1df,waldo_2,3.3499999999999943,7,0.6634639999999999,4.644247999999999,0.304937187983249,0.2623634229533927,1.8296231278994937,0.5461561575819394,0.2207575214670458,0.0,0.1929852309173672,2.5216406363433186,0.3333333333333333,6,0.3105658451208757,0.0376074573764223,1,2.557374,2.557374,0.1428571428571428,0.550654056372528,135.975963392,135.975963392,0.0,3.2239633920000017,0.9623771319403006,0.1260366079999926,0.0376228680596993,1.0,direct,2.6627723762685305,0.865469531939947,0.8505235760547183,0.0023809523809523,2.089552238805973,0.0,b4f7a1df,False,False,True,-0.4206114269247898,0.008235976191605151,-0.2,-0.5137414452146096,1.005654807355263,0.20164531265543523,0.2814154662664289,-0.7339636632171975,-0.9436313134633365,0.445257845795646,0.8532183228558226,0.5,0.3138502341805751,0.0,-0.03777587808068143,0.03284173885086985,0.44961904216286713,0.09730445404688443
2025-09-26_19-29-58-b4f7a1df,waldo_3,6.158000000000016,20,0.3811079,7.622158000000001,0.2590520701633169,0.2132518458125665,4.921989333103022,0.7992837500979229,0.2512713178927606,0.0,0.4402418383913133,3.621928094887362,0.631578947368421,13,0.4054369770727345,0.0238650820721603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.158000000000016,,,,0.0,none,4.862093828444482,0.865469531939947,0.8505235760547183,0.0068027210884353,3.2478077297823886,0.0,b4f7a1df,False,False,True,-0.4583220200923158,-0.6333395961145745,-0.44501278772378516,1.379391697963159,2.778667463621149,-0.11379074238284502,0.19199361758890146,-0.9848308789583057,-0.8747471751763938,-0.20333798337684514,-0.06945274641358731,0.0,-0.02611232946736738,-0.8,0.19945845693850123,0.3725913152247525,-0.2681976824476081,1.2376821246201744
2025-09-26_19-29-58-b4f7a1df,waldo_4,2.3649999999999807,7,0.5683555714285714,3.978489,0.1523042776946414,0.1099419928528446,0.9138256661678488,0.3863956305149498,0.1172997284164044,0.0,0.0316320837484291,1.3787834934861751,1.0,3,0.1555241275234017,0.0239427101607533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3649999999999807,,,,0.0,none,2.801581954750473,0.865469531939947,0.8505235760547183,0.0023809523809523,2.959830866807635,0.0,b4f7a1df,False,False,True,-0.30859846630771814,0.05168263349935936,-0.24734982332155478,0.7635834126816959,0.20097301461430386,-0.11380345588076801,-0.40732104809120484,-0.13418039262500164,-0.45763997078414237,-0.24230855884470393,-0.25365235581503587,0.0,-0.2222587786872428,0.0,-0.1823943705533626,0.15972487049853387,-0.12399022866493495,0.23906886799148167
2025-09-26_19-37-31-91230d39,waldo_1,33.24900000000001,93,0.3215348709677419,29.902743,0.1042637267357603,0.0714954226610328,9.592262859689953,0.2884977851872222,0.1595539348704176,5.0,0.3772990654615533,2.6186668855799637,1.2214093704265383,12,0.2171633001928612,0.0040944897371958,5,4.34914,0.869828,0.053763440860215,0.1454428444908883,34.266739968,63.769103872,1.0,2.7407399680000037,0.0824307488345515,30.508260032000003,0.9175692511654484,0.6,peripheral,6.649150871036076,0.7963063552417164,0.7685031530036508,0.06343792633015,2.7970766038076325,0.4,91230d39,False,False,True,-1.0700807494082294,-0.5195521571572536,-0.7936507936507936,0.6442571497696923,0.13723544965894452,-0.9049000787743806,-0.5546161716559522,-0.812558638440069,-1.007869098215597,0.4798796478785817,0.7458063584362604,0.9865689865689866,-0.5568667592158977,-0.9865689865689868,-0.6285417074854108,0.7154998885937935,0.30642150157871045,-0.004052731407385601
2025-09-26_19-37-31-91230d39,waldo_2,2.118000000000009,5,0.6075718,3.037859,0.0721153400501129,0.0730858361703787,0.2884613602004517,0.1361951653448775,0.0702460787838311,0.0,0.0079538251383238,1.521928094887362,0.5,3,0.1079544244077795,0.0224952554081304,2,2.41725,1.208625,0.4,0.7957084249137304,67.86285184,68.438351872,0.0,1.0188518400000106,0.4810443059490114,1.0991481599999986,0.5189556940509886,0.5,peripheral,3.167669318922894,0.7963063552417164,0.7685031530036508,0.0034106412005457,2.3607176581680727,0.5,91230d39,False,False,True,-0.5497079087313006,-0.8893142279230465,-0.3142857142857143,0.05020638019236014,-0.7643779747132886,-0.41216025628985803,-0.934307580901026,-0.5329362184155447,-0.7543816302289166,1.885366759307729,1.344122924186327,-0.5,-0.8599974143901922,1.3333333333333333,-0.6796327321097267,0.7663398503481798,1.0157057542068473,-0.3428191029355476
2025-09-26_19-37-31-91230d39,waldo_3,6.600999999999999,15,0.3546589333333333,5.319884,0.2040549892247614,0.1508842080855469,2.8567698491466595,0.4327783440609998,0.233424814979585,0.0,0.3538517191457557,2.422579761842492,0.5974662840428772,7,0.289696637109641,0.0119075576187416,2,2.507375,1.2536875,0.1333333333333333,0.4713213671576298,73.052602624,76.43584896,0.0,2.021602623999996,0.3062570252991966,4.579397376000003,0.6937429747008035,0.5,peripheral,4.969209533148352,0.7963063552417164,0.7685031530036508,0.0102319236016371,2.272382972276928,0.5,91230d39,False,False,True,-0.44906952943879375,-0.7559584971640763,-0.4961636828644501,-0.3303919013365826,0.13911945938115752,-0.4188017314806388,-0.8509242707538014,-1.0225587394969358,-0.8237984961947594,3.0,3.0,1.090909090909091,-0.8890794394550472,0.0,-0.5953927557089955,0.6980358220193058,1.7727272727272727,-0.22914537493995837
2025-09-26_19-37-31-91230d39,waldo_4,3.2510000000000048,4,0.75444225,3.017769,0.1089728234327,0.0951452222852162,0.3269184702981001,0.1005593572125806,0.0748193235637471,0.0,0.0018224635512555,1.5,0.6666666666666666,3,0.1197914975235058,0.0071549078857142,1,2.342258,2.342258,0.25,0.7761554976540616,82.07097088,82.07097088,0.0,0.8929708800000071,0.2746757551522626,2.3580291199999976,0.7253242448477374,1.0,direct,1.6401897174115256,0.7963063552417164,0.7685031530036508,0.0027285129604365,1.2303906490310657,0.0,91230d39,False,False,True,-0.2796867351933431,-0.06645493580043503,-0.28975265017667845,-1.005982916634693,-1.0907406731785112,-0.15530374883415593,-0.34150573699368164,-0.45726838579305884,-0.7432259640373866,1.0186849616736549,1.234509505937113,1.2000000000000002,-0.47968545871417473,0.0,-0.5576089017673589,0.275275709902651,0.8632986169026919,-0.7954920799966275
2025-09-26_19-39-21-36589e44,waldo_1,143.491,399,0.3245333659147869,129.488813,0.124011402871297,0.0893284906751869,49.35653834277621,0.3439695753934128,0.194157942418202,31.0,0.6987740757002651,3.508775066517144,2.1219735279945,16,0.2533383282573185,0.0049340339526779,18,13.161965,0.7312202777777778,0.0451127819548872,0.1016455761317389,6.946497024,148.047297024,2.0,1.5774970240000004,0.010993700120565,141.91350297600002,0.989006299879435,0.3888888888888889,peripheral,7.945599303008555,0.968441600694068,0.9557664716918662,0.0446808510638297,2.7806622018105664,0.6111111111111112,36589e44,False,False,True,0.7806419661893333,-0.5577781540916092,0.8253968253968254,0.6182920583662745,0.7550292341737351,0.12028471374320042,0.4316508556598009,0.9015874037144811,0.18684701183904415,0.24808367960528652,0.25034224580452,0.24420024420024433,0.026951458982683574,-0.24420024420024417,0.47907984382605234,-0.08327175702680256,0.12460648135245168,0.7329060393122783
2025-09-26_19-39-21-36589e44,waldo_2,33.792,123,0.2303687804878048,28.33536,0.1409423344103308,0.1223437788873709,17.194964798060365,0.5088472063819947,0.2399603689368151,1.0,0.551417029372382,3.825762237009084,1.6818814643867583,16,0.3904424098247103,0.0650737223972134,2,0.7005,0.35025,0.016260162601626,0.0247217610787369,158.842290176,173.105531136,0.0,3.234290176000002,0.0957117121212121,30.557709824,0.9042882878787878,0.5,peripheral,7.486116271521794,0.968441600694068,0.9557664716918662,0.0137737961926091,3.639914772727273,0.5,36589e44,False,False,True,2.769287192518271,0.012439304172287752,3.0,2.71057669112501,0.8445710263639458,1.3906728350506794,1.8673220348979194,0.8926074466490885,0.8642946753700688,-0.26373886410867625,-0.2003543405697871,-0.5,0.7766223588885799,1.3333333333333333,1.1718936036663403,-1.1861162851930462,0.09231003216371747,2.185049239162985
2025-09-26_19-39-21-36589e44,waldo_3,156.248,509,0.2571538840864439,130.891327,0.1344360699990426,0.0984134966846796,68.29352355951364,0.4370841454579492,0.2526229184981753,23.0,0.889903240712466,3.910776159816877,2.105662306497124,16,0.426025059446634,0.0085943237678474,3,0.925742,0.3085806666666666,0.005893909626719,0.0070726000050408,262.478345984,342.602541312,0.0,69.088345984,0.4421710740873483,87.15965401599999,0.5578289259126517,0.3333333333333333,peripheral,8.501844745783924,0.968441600694068,0.9557664716918662,0.0569988801791713,3.257641697813732,0.6666666666666666,36589e44,False,False,True,2.6764552308945464,1.2321605398237596,3.0,1.396629272800842,0.17012955990564094,1.4737943921072711,0.4431673638877554,0.6454731188500012,0.8564695644539032,-0.022396004712171357,0.012996990248830513,0.7272727272727273,0.12739368193762493,0.2666666666666666,0.7178067998409144,-1.3453364842186437,0.24613509486901328,1.5222529442354944
2025-09-26_19-39-21-36589e44,waldo_4,91.03000000000004,272,0.2865532242647058,77.942477,0.127044613643691,0.0950620408139192,34.42909029744027,0.3782169647087801,0.2181413965331048,22.0,0.912317058794027,3.6182104956792176,1.911306589385105,16,0.2792474235959508,0.0092731110512564,8,3.338237,0.417279625,0.0294117647058823,0.0428294959114527,353.868038144,443.265842176,3.0,1.0770381440000278,0.0118316834450184,89.952961856,0.9881683165549816,0.0,peripheral,7.455264670186168,0.968441600694068,0.9557664716918662,0.0304591265397536,2.9880259255190587,1.0,36589e44,False,False,True,2.5846957089247855,-0.05168263349935936,3.0,0.7924326472698553,0.164013063913656,1.112266659145548,0.8085907865954268,0.749116258750779,0.6866991748074489,-0.09395637996019139,-0.1715332152998428,0.0,0.6690743627590559,1.090909090909091,0.7041371886425717,-1.0673624793948273,0.2063548739122642,1.3188152370611703
2025-09-26_20-20-21-410567f0,waldo_1,95.907,210,0.4025642571428571,84.538494,0.1566350896712926,0.1205087051252457,32.73673374130016,0.3413383146308419,0.2145429915298946,3.0,1.2113675519895652,3.4815005307241016,2.2070370630623164,16,0.269016519851211,0.010363035890135,4,0.970861,0.24271525,0.019047619047619,0.0114842476375318,57.468238848,106.643853824,0.0,35.696238848,0.3721963865828354,60.210761152,0.6278036134171645,0.25,peripheral,7.822333743160566,0.8614198637504482,0.829542550472783,0.0437044745057232,2.1896211955331726,0.75,410567f0,False,False,True,-0.01818960162506087,0.5634174887407577,-0.1746031746031746,-0.31664506294363604,0.7257246716472401,1.754946880003958,0.4014298376823021,1.063498491051053,0.0732541017521874,-0.4503370696593004,-0.7696232518096505,-0.2442002442002441,0.27997721654707125,0.24420024420024417,0.8037707964273482,-0.27506836788758937,-0.30499008036723774,0.07815881136680981
2025-09-26_20-20-21-410567f0,waldo_2,4.088999999999999,10,0.334812,3.34812,0.3194007902403245,0.163743190767228,2.874607112162921,0.7030098097732751,0.3623324191942441,0.0,0.5144801722233278,2.646439344671016,0.3060986113514965,7,0.4768204914116416,0.0882434784317077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.088999999999999,,,,0.0,none,4.502706268420102,0.8614198637504482,0.829542550472783,0.0020811654526534,2.445585717779409,0.0,410567f0,False,False,True,-0.3431744950619544,0.360333258241963,-0.02857142857142857,0.22670808080342178,1.6828804742433423,1.2681420218518635,0.43317975817953086,-0.7668132226365498,-0.2539719456894863,-0.3548026617110662,-0.24987815170929273,-1.5,1.2770616115329367,0.0,0.47268341718974005,-0.4314067915709818,-0.5261702033550897,0.6270057088251119
2025-09-26_20-20-21-410567f0,waldo_3,32.70800000000001,83,0.3617273855421687,30.023373000000003,0.1572155616082041,0.1118146909783565,12.891676051872736,0.3941444310833047,0.2250713677616794,1.0,0.5372727258536525,3.680737322235476,1.750877592779743,16,0.4591157086915928,0.0503133352604233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.70800000000001,,,,0.0,none,6.9572695278490935,0.8614198637504482,0.829542550472783,0.0172736732570239,2.5376054787819484,0.0,410567f0,False,False,True,0.09620083961653353,0.15370563357088607,0.19948849104859334,0.13450617337207998,-0.1391194593811571,0.2287887935222019,0.24313238479362992,0.2530889747968422,0.12180542571621483,-0.20333798337684514,-0.06945274641358731,0.0,0.3741196026982161,-0.8,0.14153922388954637,-0.20800869196187857,-0.2681976824476081,0.06495840167983874
2025-09-26_20-20-21-410567f0,waldo_4,91.867,211,0.3854024549763033,81.319918,0.1944534153523181,0.123824117981247,40.8352172239868,0.4445036544568431,0.2965083467849453,5.0,1.956861553052421,3.8271049989146566,2.159313965862259,16,0.3791366192706437,0.0297515104449459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.867,,,,0.0,none,7.775814666282034,0.8614198637504482,0.829542550472783,0.0439125910509885,2.296798632806122,0.0,410567f0,False,False,True,2.6120084842551807,3.0,2.636042402826855,0.08516764295424449,0.46356715296194384,2.56645836732041,0.9220114510940771,0.9895008754214147,0.7655223200629349,-0.24230855884470393,-0.25365235581503587,0.0,1.3887007662219883,0.0,1.141412033372156,-2.3335697501590564,-0.12399022866493495,1.0615923995810146
