world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
588,29.915813752000002,"[[ 9.32155059e-04 -1.27211136e-04 -1.46835550e-01]
 [-5.28165669e-05 -1.68792799e-03  1.37572623e+00]
 [-2.77733666e-05  1.62996947e-04  8.75948481e-01]]","[[ 1.07761874e+03 -5.53730925e+01  2.67608154e+02]
 [-5.09834343e+00 -5.14161470e+02  8.06664795e+02]
 [ 3.51163516e-02  9.39197390e-02  1.00000000e+00]]",1,"[[ 1.07026051e-03 -8.23549227e-05 -2.82267357e-01]
 [-5.73415114e-05 -1.84465751e-03  1.46844729e+00]
 [-1.14291069e-05  3.25996936e-04  7.47479795e-01]]","[[ 9.38638841e+02  1.53915418e+01  3.24216705e+02]
 [-1.31777457e+01 -4.02616221e+02  7.85975830e+02]
 [ 2.00991498e-02  1.75827583e-01  1.00000000e+00]]",4
589,29.965071752000004,"[[ 9.50176653e-04 -1.16947434e-04 -1.63463132e-01]
 [-5.36895648e-05 -1.77557791e-03  1.45642547e+00]
 [-8.04605246e-05 -1.85333890e-04  1.17238030e+00]]","[[ 1.06988108e+03 -9.88561251e+01  2.71978889e+02]
 [ 3.20304952e+01 -6.50065878e+02  8.12030286e+02]
 [ 7.84894879e-02 -1.09549140e-01  1.00000000e+00]]",2,"[[ 1.08363724e-03 -6.60489779e-05 -3.02758599e-01]
 [-4.46572062e-05 -1.92801374e-03  1.53977200e+00]
 [-4.07024430e-05 -6.79180866e-05  1.06706051e+00]]","[[ 9.33329999e+02 -4.35141468e+01  3.27606116e+02]
 [ 7.17924601e+00 -5.46780499e+02  7.91043130e+02]
 [ 3.60583224e-02 -3.64622411e-02  1.00000000e+00]]",4
590,30.014330752000003,"[[ 9.39160211e-04 -1.13299308e-04 -1.65254092e-01]
 [-6.99725354e-05 -1.74758622e-03  1.45212911e+00]
 [-8.27825538e-05 -1.76277532e-04  1.16728977e+00]]","[[ 1.08171914e+03 -9.78562691e+01  2.74874723e+02]
 [ 2.33646222e+01 -6.56438074e+02  8.19928316e+02]
 [ 8.02423987e-02 -1.06071413e-01  1.00000000e+00]]",3,"[[ 1.07239213e-03 -6.83953726e-05 -2.99645954e-01]
 [-6.70431432e-05 -1.92456031e-03  1.55775163e+00]
 [-5.37460726e-05 -8.53399270e-05  1.08584544e+00]]","[[ 9.46031502e+02 -4.82668960e+01  3.30306999e+02]
 [ 5.28146285e+00 -5.55167826e+02  7.97900075e+02]
 [ 4.72407910e-02 -4.60214098e-02  1.00000000e+00]]",4
591,30.063589752000002,"[[ 9.40835722e-04 -1.03502542e-04 -1.74258307e-01]
 [-6.90558869e-05 -1.74566575e-03  1.46307365e+00]
 [-8.04099728e-05 -1.63462133e-04  1.15742502e+00]]","[[ 1.07989412e+03 -8.98928011e+01  2.76216864e+02]
 [ 2.28663025e+01 -6.51660347e+02  8.27191144e+02]
 [ 7.82530444e-02 -9.82785634e-02  1.00000000e+00]]",3,"[[ 1.07352247e-03 -6.32674049e-05 -3.05310383e-01]
 [-6.61336589e-05 -1.92541598e-03  1.57070711e+00]
 [-5.31238625e-05 -8.03479100e-05  1.08225697e+00]]","[[ 9.45166223e+02 -4.49036177e+01  3.31806127e+02]
 [ 5.73031890e+00 -5.53123429e+02  8.04378679e+02]
 [ 4.68200262e-02 -4.32686196e-02  1.00000000e+00]]",4
592,30.112848752,"[[ 9.41192413e-04 -9.76030104e-05 -1.79364415e-01]
 [-7.03516197e-05 -1.74207427e-03  1.47042288e+00]
 [-7.98483040e-05 -1.53671873e-04  1.15010367e+00]]","[[ 1.07962968e+03 -8.49179403e+01  2.76942363e+02]
 [ 2.21677856e+01 -6.48740388e+02  8.32880416e+02]
 [ 7.79174662e-02 -9.25774840e-02  1.00000000e+00]]",3,"[[ 1.07373598e-03 -6.08588300e-05 -3.08012249e-01]
 [-6.75268163e-05 -1.92383425e-03  1.57965372e+00]
 [-5.35551104e-05 -7.62599037e-05  1.07954590e+00]]","[[ 9.45213769e+02 -4.30905883e+01  3.32737706e+02]
 [ 5.65283290e+00 -5.52059057e+02  8.09417444e+02]
 [ 4.72903581e-02 -4.11355290e-02  1.00000000e+00]]",4
593,30.162106752000003,"[[ 9.39324974e-04 -9.85207529e-05 -1.78506597e-01]
 [-7.32943890e-05 -1.73948972e-03  1.47425246e+00]
 [-8.18337860e-05 -1.51307051e-04  1.14919068e+00]]","[[ 1.08212048e+03 -8.54443360e+01  2.77701667e+02]
 [ 2.21881310e+01 -6.48840450e+02  8.35818960e+02]
 [ 7.99790998e-02 -9.15134191e-02  1.00000000e+00]]",3,"[[ 1.07110237e-03 -6.30292036e-05 -3.06024684e-01]
 [-7.07907850e-05 -1.92055733e-03  1.58319552e+00]
 [-5.65649635e-05 -7.58674756e-05  1.08047227e+00]]","[[ 9.48301911e+02 -4.42955552e+01  3.33495201e+02]
 [ 6.33783099e+00 -5.52968443e+02  8.12049246e+02]
 [ 5.00905943e-02 -4.11467259e-02  1.00000000e+00]]",4
594,30.211365752000003,"[[ 9.55066541e-04 -1.01837595e-04 -1.81069884e-01]
 [-7.82586070e-05 -1.76956521e-03  1.50201791e+00]
 [-6.62611617e-05 -1.52287343e-04  1.14585726e+00]]","[[ 1.05942716e+03 -8.49611975e+01  2.78781314e+02]
 [ 5.80219669e+00 -6.37431024e+02  8.36477153e+02]
 [ 6.20343195e-02 -8.96292307e-02  1.00000000e+00]]",4,"[[ 1.08639878e-03 -6.37489004e-05 -3.11323923e-01]
 [-7.58373877e-05 -1.94675110e-03  1.60748799e+00]
 [-4.12313373e-05 -7.39089145e-05  1.07384806e+00]]","[[ 9.30145963e+02 -4.31488813e+01  3.34253989e+02]
 [-7.15118267e+00 -5.44296825e+02  8.12707408e+02]
 [ 3.52215803e-02 -3.91186380e-02  1.00000000e+00]]",4
595,30.260624752000002,"[[ 9.55546569e-04 -1.05362360e-04 -1.78782354e-01]
 [-8.19155916e-05 -1.77301624e-03  1.50278912e+00]
 [-6.63384278e-05 -1.54779637e-04  1.14771087e+00]]","[[ 1.05841947e+03 -8.72649399e+01  2.79136092e+02]
 [ 3.33400973e+00 -6.37075212e+02  8.34692595e+02]
 [ 6.16269500e-02 -9.09595720e-02  1.00000000e+00]]",4,"[[ 1.08682800e-03 -6.63768035e-05 -3.09582991e-01]
 [-7.98686561e-05 -1.94951438e-03  1.60805633e+00]
 [-4.08019331e-05 -7.43153056e-05  1.07392464e+00]]","[[ 9.29400340e+02 -4.43910181e+01  3.34390125e+02]
 [-9.49165416e+00 -5.43546056e+02  8.11150232e+02]
 [ 3.46541590e-02 -3.92998065e-02  1.00000000e+00]]",4
596,30.309883752,"[[ 9.57631684e-04 -1.09920183e-04 -1.77231600e-01]
 [-8.44432375e-05 -1.77649328e-03  1.50105553e+00]
 [-6.49617424e-05 -1.58783144e-04  1.15027083e+00]]","[[ 1.05530393e+03 -9.03704318e+01  2.80528924e+02]
 [ 2.21331514e-01 -6.37250659e+02  8.31619671e+02]
 [ 5.96290226e-02 -9.30696325e-02  1.00000000e+00]]",4,"[[ 1.08819218e-03 -6.94162676e-05 -3.08658588e-01]
 [-8.29284940e-05 -1.95113563e-03  1.60535509e+00]
 [-3.93687048e-05 -7.50440336e-05  1.07387269e+00]]","[[ 9.27585465e+02 -4.58941893e+01  3.35220081e+02]
 [-1.21438674e+01 -5.43187522e+02  8.08532104e+02]
 [ 3.31571087e-02 -3.96413633e-02  1.00000000e+00]]",4
597,30.359141752000003,"[[ 9.44724362e-04 -1.10076688e-04 -1.75446008e-01]
 [-8.40981732e-05 -1.75017282e-03  1.47338179e+00]
 [-7.79590724e-05 -1.58984462e-04  1.15368666e+00]]","[[ 1.07350631e+03 -9.31546877e+01  2.82221187e+02]
 [ 1.07299362e+01 -6.47288118e+02  8.28288208e+02]
 [ 7.40196211e-02 -9.54947389e-02  1.00000000e+00]]",3,"[[ 1.07300520e-03 -6.96111051e-05 -3.04784735e-01]
 [-8.35159283e-05 -1.92309544e-03  1.57757221e+00]
 [-5.39252822e-05 -7.35723353e-05  1.07741510e+00]]","[[ 9.45199643e+02 -4.70804344e+01  3.36319037e+02]
 [-2.37291993e+00 -5.50733882e+02  8.05724036e+02]
 [ 4.71457810e-02 -3.99638019e-02  1.00000000e+00]]",4
598,30.408400752000002,"[[ 9.45930402e-04 -1.12769488e-04 -1.75539784e-01]
 [-8.49311483e-05 -1.75320019e-03  1.47067141e+00]
 [-7.70754363e-05 -1.63516062e-04  1.15680086e+00]]","[[ 1.07172861e+03 -9.54178883e+01  2.83937693e+02]
 [ 9.05537705e+00 -6.47922251e+02  8.25094741e+02]
 [ 7.26872291e-02 -9.79425881e-02  1.00000000e+00]]",3,"[[ 1.07170754e-03 -7.09836889e-05 -3.04577049e-01]
 [-8.48211469e-05 -1.92234134e-03  1.57232958e+00]
 [-5.48670769e-05 -7.51017083e-05  1.07882089e+00]]","[[ 9.46553676e+02 -4.81330600e+01  3.37386458e+02]
 [-2.53493156e+00 -5.51478306e+02  8.03037444e+02]
 [ 4.79637130e-02 -4.08389228e-02  1.00000000e+00]]",4
599,30.457659752,"[[ 9.44748832e-04 -1.16750084e-04 -1.72285987e-01]
 [-8.63889006e-05 -1.75340147e-03  1.46776593e+00]
 [-7.80739010e-05 -1.68318134e-04  1.16072178e+00]]","[[ 1.07293233e+03 -9.87112949e+01  2.84078655e+02]
 [ 8.59273285e+00 -6.49905838e+02  8.23099964e+02]
 [ 7.34149449e-02 -1.00883533e-01  1.00000000e+00]]",3,"[[ 1.06986102e-03 -7.31728478e-05 -3.02273793e-01]
 [-8.64833603e-05 -1.92026615e-03  1.56787580e+00]
 [-5.60669458e-05 -7.68400090e-05  1.08048521e+00]]","[[ 9.48366976e+02 -4.96368276e+01  3.37339984e+02]
 [-2.68736844e+00 -5.52722832e+02  8.01295959e+02]
 [ 4.90201456e-02 -4.18832319e-02  1.00000000e+00]]",4
600,30.506917752000003,"[[ 9.44046170e-04 -1.18144569e-04 -1.70254247e-01]
 [-8.86137881e-05 -1.75289967e-03  1.46512164e+00]
 [-7.84046339e-05 -1.69762238e-04  1.16166260e+00]]","[[ 1.07342167e+03 -9.97706844e+01  2.83155186e+02]
 [ 7.16573157e+00 -6.50526969e+02  8.21513183e+02]
 [ 7.34961291e-02 -1.01800126e-01  1.00000000e+00]]",3,"[[ 1.06857049e-03 -7.34190224e-05 -3.00868076e-01]
 [-8.87754905e-05 -1.91772584e-03  1.56377117e+00]
 [-5.66310940e-05 -7.61165720e-05  1.07993933e+00]]","[[ 9.49534356e+02 -4.97090998e+01  3.36517268e+02]
 [-3.55787223e+00 -5.53061731e+02  7.99851918e+02]
 [ 4.95420020e-02 -4.15877472e-02  1.00000000e+00]]",4
601,30.556176752000002,"[[ 9.42502102e-04 -1.22051525e-04 -1.64987882e-01]
 [-9.40126833e-05 -1.75410134e-03  1.46628737e+00]
 [-7.99672879e-05 -1.73207706e-04  1.16467462e+00]]","[[ 1.07464712e+03 -1.02556364e+02  2.81349698e+02]
 [ 4.66195172e+00 -6.51470256e+02  8.20840220e+02]
 [ 7.44792581e-02 -1.03926728e-01  1.00000000e+00]]",3,"[[ 1.06907088e-03 -7.66563485e-05 -2.97009674e-01]
 [-9.43510968e-05 -1.92098800e-03  1.56670919e+00]
 [-5.57857966e-05 -7.78287498e-05  1.08088905e+00]]","[[ 9.48340617e+02 -5.14205661e+01  3.35119882e+02]
 [-7.07599218e+00 -5.52659205e+02  7.99114966e+02]
 [ 4.84353331e-02 -4.24477538e-02  1.00000000e+00]]",4
602,30.605435752,"[[ 9.54368441e-04 -1.26544713e-04 -1.62235849e-01]
 [-1.02267256e-04 -1.77761230e-03  1.48778848e+00]
 [-6.81944918e-05 -1.75634433e-04  1.16319680e+00]]","[[ 1.05672483e+03 -1.02776796e+02  2.78842566e+02]
 [-1.02360906e+01 -6.42933194e+02  8.20916918e+02]
 [ 6.04068051e-02 -1.03103807e-01  1.00000000e+00]]",4,"[[ 1.08498763e-03 -7.96254255e-05 -2.97905476e-01]
 [-1.02477967e-04 -1.94778807e-03  1.59034524e+00]
 [-3.96599267e-05 -7.78354378e-05  1.07540204e+00]]","[[ 9.29004588e+02 -5.12928006e+01  3.33204514e+02]
 [-2.22165234e+01 -5.44421744e+02  7.98957109e+02]
 [ 3.26529238e-02 -4.12957869e-02  1.00000000e+00]]",4
603,30.654694752,"[[ 9.51690755e-04 -1.30986360e-04 -1.55316988e-01]
 [-1.08255493e-04 -1.77605058e-03  1.48792462e+00]
 [-7.09555247e-05 -1.77275952e-04  1.16512965e+00]]","[[ 1.05933067e+03 -1.05695137e+02  2.76191105e+02]
 [-1.20598685e+01 -6.44099161e+02  8.20936878e+02]
 [ 6.26775216e-02 -1.04437258e-01  1.00000000e+00]]",4,"[[ 1.08475289e-03 -8.34086783e-05 -2.92656025e-01]
 [-1.08485884e-04 -1.94785017e-03  1.59183554e+00]
 [-3.97589544e-05 -7.81762267e-05  1.07561418e+00]]","[[ 9.28702033e+02 -5.30608432e+01  3.31210193e+02]
 [-2.51647606e+01 -5.44367668e+02  7.98780080e+02]
 [ 3.24995117e-02 -4.15262782e-02  1.00000000e+00]]",4
604,30.703952752000003,"[[ 9.50478860e-04 -1.34031532e-04 -1.50635040e-01]
 [-1.11581319e-04 -1.77565885e-03  1.48728322e+00]
 [-7.24286877e-05 -1.79273828e-04  1.16692783e+00]]","[[ 1.06034784e+03 -1.07718344e+02  2.74167106e+02]
 [-1.32058595e+01 -6.45000172e+02  8.20366643e+02]
 [ 6.37846967e-02 -1.05776505e-01  1.00000000e+00]]",4,"[[ 1.08533075e-03 -8.57326906e-05 -2.89356920e-01]
 [-1.11719531e-04 -1.94852977e-03  1.59200929e+00]
 [-3.92637328e-05 -7.88894208e-05  1.07590745e+00]]","[[ 9.27728332e+02 -5.41653504e+01  3.29653218e+02]
 [-2.71569690e+01 -5.44326195e+02  7.98130267e+02]
 [ 3.18648967e-02 -4.18886514e-02  1.00000000e+00]]",4
605,30.753211752000002,"[[ 9.48455276e-04 -1.33664507e-04 -1.46907674e-01]
 [-1.13559650e-04 -1.77228711e-03  1.48769239e+00]
 [-7.42806844e-05 -1.78535592e-04  1.16688014e+00]]","[[ 1.06268838e+03 -1.07421265e+02  2.70744926e+02]
 [-1.29730029e+01 -6.46077592e+02  8.22071483e+02]
 [ 6.56631943e-02 -1.05689665e-01  1.00000000e+00]]",4,"[[ 1.08584910e-03 -8.56607454e-05 -2.86811517e-01]
 [-1.13207952e-04 -1.94735610e-03  1.59377528e+00]
 [-3.89568728e-05 -7.89975041e-05  1.07589798e+00]]","[[ 9.27041823e+02 -5.40522872e+01  3.27199677e+02]
 [-2.81097807e+01 -5.44709514e+02  7.99408837e+02]
 [ 3.15030315e-02 -4.19523050e-02  1.00000000e+00]]",4
606,30.802470752,"[[ 9.44757978e-04 -1.33057141e-04 -1.40991395e-01]
 [-1.15827584e-04 -1.76952023e-03  1.48823693e+00]
 [-7.81057045e-05 -1.76993883e-04  1.16650272e+00]]","[[ 1.06730834e+03 -1.06785362e+02  2.65240025e+02]
 [-1.11863568e+01 -6.46671068e+02  8.23677961e+02]
 [ 6.97666209e-02 -1.05269681e-01  1.00000000e+00]]",4,"[[ 1.08640116e-03 -8.53986581e-05 -2.82793676e-01]
 [-1.14584604e-04 -1.94861297e-03  1.59681190e+00]
 [-3.91493133e-05 -7.88359125e-05  1.07575855e+00]]","[[ 9.26456315e+02 -5.36791142e+01  3.23224422e+02]
 [-2.85651677e+01 -5.44317995e+02  8.00454159e+02]
 [ 3.16224933e-02 -4.18433173e-02  1.00000000e+00]]",4
607,30.851728752000003,"[[ 9.40878103e-04 -1.34376422e-04 -1.34258914e-01]
 [-1.17977765e-04 -1.76657469e-03  1.48786622e+00]
 [-8.24970481e-05 -1.76661162e-04  1.16720672e+00]]","[[ 1.07218468e+03 -1.07607286e+02  2.60498498e+02]
 [-8.91537790e+00 -6.47874306e+02  8.24835319e+02]
 [ 7.44316054e-02 -1.05663812e-01  1.00000000e+00]]",4,"[[ 1.08668215e-03 -8.67505589e-05 -2.78037756e-01]
 [-1.15951193e-04 -1.94931753e-03  1.59876169e+00]
 [-3.99245513e-05 -7.93679910e-05  1.07635344e+00]]","[[ 9.26194722e+02 -5.42399991e+01  3.19814961e+02]
 [-2.86488110e+01 -5.44344193e+02  8.01141295e+02]
 [ 3.22422995e-02 -4.21506642e-02  1.00000000e+00]]",4
608,30.900987752000002,"[[ 9.39124397e-04 -1.35807973e-04 -1.30909797e-01]
 [-1.19325534e-04 -1.76595910e-03  1.48833291e+00]
 [-8.43148816e-05 -1.75822710e-04  1.16692368e+00]]","[[ 1.07428139e+03 -1.08376856e+02  2.58744257e+02]
 [-8.21371111e+00 -6.47802205e+02  8.25306833e+02]
 [ 7.63835316e-02 -1.05436306e-01  1.00000000e+00]]",4,"[[ 1.08685992e-03 -8.82632949e-05 -2.75506336e-01]
 [-1.17032829e-04 -1.95048946e-03  1.60044332e+00]
 [-4.00300760e-05 -7.89875254e-05  1.07605456e+00]]","[[ 9.25914166e+02 -5.48002882e+01  3.18571183e+02]
 [-2.90426827e+01 -5.43832075e+02  8.01419368e+02]
 [ 3.23128641e-02 -4.19584760e-02  1.00000000e+00]]",4
609,30.950246752,"[[ 9.40384875e-04 -1.38078720e-04 -1.30553752e-01]
 [-1.20976516e-04 -1.76862644e-03  1.49021968e+00]
 [-8.36384103e-05 -1.76476116e-04  1.16729933e+00]]","[[ 1.07240603e+03 -1.09660987e+02  2.59938119e+02]
 [-9.86740988e+00 -6.46940481e+02  8.24805761e+02]
 [ 7.53474031e-02 -1.05663912e-01  1.00000000e+00]]",4,"[[ 1.08773688e-03 -9.03380362e-05 -2.75073563e-01]
 [-1.19034812e-04 -1.95266662e-03  1.60221267e+00]
 [-3.94517712e-05 -7.90512065e-05  1.07592575e+00]]","[[ 9.24827685e+02 -5.57172621e+01  3.19414744e+02]
 [-3.03842461e+01 -5.43144136e+02  8.01053894e+02]
 [ 3.16789321e-02 -4.19493109e-02  1.00000000e+00]]",4
610,30.999505752,"[[ 9.42451940e-04 -1.39895190e-04 -1.31536680e-01]
 [-1.21066022e-04 -1.77145015e-03  1.48953990e+00]
 [-8.21285088e-05 -1.78391971e-04  1.16830692e+00]]","[[ 1.06963314e+03 -1.10828285e+02  2.61728438e+02]
 [-1.13306992e+01 -6.46490925e+02  8.22971779e+02]
 [ 7.34619192e-02 -1.06505362e-01  1.00000000e+00]]",4,"[[ 1.08868034e-03 -9.14277615e-05 -2.75942655e-01]
 [-1.19479192e-04 -1.95409324e-03  1.60071499e+00]
 [-3.85916204e-05 -7.94146797e-05  1.07586949e+00]]","[[ 9.23735177e+02 -5.62492939e+01  3.20612330e+02]
 [-3.12255654e+01 -5.42779454e+02  7.99556774e+02]
 [ 3.08296399e-02 -4.20826207e-02  1.00000000e+00]]",4
611,31.048763752000003,"[[ 9.45039926e-04 -1.41479638e-04 -1.34031423e-01]
 [-1.19736381e-04 -1.77512127e-03  1.48772517e+00]
 [-8.01799826e-05 -1.80696084e-04  1.16943316e+00]]","[[ 1.06642595e+03 -1.11932636e+02  2.64623579e+02]
 [-1.22383640e+01 -6.45862448e+02  8.20248241e+02]
 [ 7.12264651e-02 -1.07470505e-01  1.00000000e+00]]",4,"[[ 1.08909398e-03 -9.20606084e-05 -2.77906914e-01]
 [-1.18650628e-04 -1.95543409e-03  1.59747227e+00]
 [-3.81854944e-05 -7.97436416e-05  1.07590259e+00]]","[[ 9.23335436e+02 -5.66247767e+01  3.22573639e+02]
 [-3.11394198e+01 -5.42446429e+02  7.97367048e+02]
 [ 3.04626551e-02 -4.22146943e-02  1.00000000e+00]]",4
612,31.098022752000002,"[[ 9.53722404e-04 -1.28097402e-04 -1.53548423e-01]
 [-1.07844918e-04 -1.76929742e-03  1.46946412e+00]
 [-7.10389713e-05 -1.69016999e-04  1.15679404e+00]]","[[ 1.05708509e+03 -1.02357866e+02  2.70337631e+02]
 [-1.19708093e+01 -6.42094477e+02  8.14057357e+02]
 [ 6.31667908e-02 -1.00101034e-01  1.00000000e+00]]",3,"[[ 1.09483350e-03 -7.81362075e-05 -2.95536762e-01]
 [-1.07550281e-04 -1.94977896e-03  1.57992789e+00]
 [-3.12640913e-05 -6.64639750e-05  1.06286675e+00]]","[[ 9.17996821e+02 -4.79172943e+01  3.26482766e+02]
 [-3.02911696e+01 -5.38672716e+02  7.92302411e+02]
 [ 2.51085706e-02 -3.50941644e-02  1.00000000e+00]]",4
617,31.344316752,"[[ 1.01193051e-03 -1.11055906e-04 -2.59675593e-01]
 [-3.59581575e-05 -1.83419779e-03  1.45636997e+00]
 [-1.22904996e-05 -1.97575802e-04  1.15976423e+00]]","[[ 9.88935629e+02 -9.68264026e+01  3.43015848e+02]
 [-1.27970551e+01 -6.29227238e+02  7.87284646e+02]
 [ 8.30007018e-03 -1.08220376e-01  1.00000000e+00]]",4,"[[ 1.09344552e-03 -5.88654573e-05 -3.71205796e-01]
 [-4.47202152e-05 -1.95851313e-03  1.53034359e+00]
 [-3.21452469e-05 -8.23593972e-05  1.07588726e+00]]","[[ 9.23952158e+02 -4.37956526e+01  3.81079697e+02]
 [ 5.03396502e-01 -5.43099242e+02  7.72678825e+02]
 [ 2.76442809e-02 -4.28828836e-02  1.00000000e+00]]",4
618,31.393574752000003,"[[ 9.95622557e-04 -1.08265832e-04 -2.57781895e-01]
 [-3.47414816e-05 -1.80422222e-03  1.43316864e+00]
 [-2.86071227e-05 -1.97307384e-04  1.16527754e+00]]","[[ 1.01086571e+03 -9.83408838e+01  3.44571947e+02]
 [ 2.86299308e-01 -6.40415194e+02  7.87706576e+02]
 [ 2.48648477e-02 -1.10850756e-01  1.00000000e+00]]",3,"[[ 1.06039324e-03 -5.00257201e-05 -3.66398608e-01]
 [-4.35504295e-05 -1.89380678e-03  1.48150283e+00]
 [-6.53000718e-05 -7.56504612e-05  1.08346195e+00]]","[[ 9.64898131e+02 -4.07485460e+01  3.82022110e+02]
 [ 2.46508307e+01 -5.59586681e+02  7.73503200e+02]
 [ 5.98754430e-02 -4.15278762e-02  1.00000000e+00]]",4
619,31.442833752000002,"[[ 9.96649471e-04 -1.11169507e-04 -2.56955875e-01]
 [-3.46425249e-05 -1.80939975e-03  1.43551353e+00]
 [-2.74025846e-05 -2.00374275e-04  1.16711377e+00]]","[[ 1.00937749e+03 -1.00285504e+02  3.45576142e+02]
 [-6.05906223e-01 -6.39757317e+02  7.86748147e+02]
 [ 2.35950810e-02 -1.12190426e-01  1.00000000e+00]]",3,"[[ 1.05994788e-03 -5.19626822e-05 -3.65552361e-01]
 [-4.36173718e-05 -1.89628868e-03  1.48196353e+00]
 [-6.55312031e-05 -7.72711761e-05  1.08479032e+00]]","[[ 9.65376242e+02 -4.20504230e+01  3.82758537e+02]
 [ 2.47481950e+01 -5.59510632e+02  7.72703349e+02]
 [ 6.00803558e-02 -4.23949757e-02  1.00000000e+00]]",4
620,31.492092752,"[[ 9.99415710e-04 -1.09807433e-04 -2.60099930e-01]
 [-3.48761096e-05 -1.81233263e-03  1.43450259e+00]
 [-2.46702679e-05 -2.00102178e-04  1.16559910e+00]]","[[ 1.00567617e+03 -9.91888464e+01  3.46485303e+02]
 [-2.89900780e+00 -6.38256393e+02  7.84855116e+02]
 [ 2.07877672e-02 -1.11670908e-01  1.00000000e+00]]",3,"[[ 1.06147311e-03 -4.91336906e-05 -3.69047852e-01]
 [-4.39657377e-05 -1.89677743e-03  1.47934606e+00]
 [-6.38109094e-05 -7.44531928e-05  1.08186927e+00]]","[[ 9.63476132e+02 -4.00056974e+01  3.83365237e+02]
 [ 2.32360923e+01 -5.58077105e+02  7.71039923e+02]
 [ 5.84269202e-02 -4.07659442e-02  1.00000000e+00]]",4
621,31.541351752,"[[ 9.97260377e-04 -1.09794460e-04 -2.59736760e-01]
 [-3.55738288e-05 -1.80786302e-03  1.42956101e+00]
 [-2.69321288e-05 -2.00802703e-04  1.16675278e+00]]","[[ 1.00855290e+03 -9.97660185e+01  3.46757154e+02]
 [-1.66300420e+00 -6.40110046e+02  7.83923068e+02]
 [ 2.29941950e-02 -1.12468332e-01  1.00000000e+00]]",3,"[[ 1.05870098e-03 -4.88821701e-05 -3.68399173e-01]
 [-4.46752307e-05 -1.89138066e-03  1.47388197e+00]
 [-6.65130335e-05 -7.41993201e-05  1.08265860e+00]]","[[ 9.66959890e+02 -4.00369425e+01  3.83534525e+02]
 [ 2.47753050e+01 -5.59569868e+02  7.70203221e+02]
 [ 6.11030535e-02 -4.08094317e-02  1.00000000e+00]]",4
622,31.590609752000002,"[[ 9.97665034e-04 -1.13048098e-04 -2.56922220e-01]
 [-3.65981834e-05 -1.81235042e-03  1.43021475e+00]
 [-2.69983938e-05 -2.04993467e-04  1.16968304e+00]]","[[ 1.00796514e+03 -1.02026325e+02  3.46152062e+02]
 [-2.31466930e+00 -6.40094655e+02  7.82159011e+02]
 [ 2.28599943e-02 -1.14535105e-01  1.00000000e+00]]",3,"[[ 1.05931042e-03 -5.07023370e-05 -3.66695160e-01]
 [-4.54860320e-05 -1.89514086e-03  1.47396703e+00]
 [-6.59928794e-05 -7.61117620e-05  1.08376921e+00]]","[[ 9.66097144e+02 -4.12267086e+01  3.82950495e+02]
 [ 2.38699399e+01 -5.59170820e+02  7.68569855e+02]
 [ 6.05039475e-02 -4.17802472e-02  1.00000000e+00]]",4
623,31.639868752,"[[ 9.95742526e-04 -1.12279287e-04 -2.55914567e-01]
 [-3.78113395e-05 -1.80824425e-03  1.42356467e+00]
 [-2.96608489e-05 -2.05445712e-04  1.17048994e+00]]","[[ 1.01068009e+03 -1.01949929e+02  3.44966718e+02]
 [-1.12680965e+00 -6.41578936e+02  7.80050049e+02]
 [ 2.54134017e-02 -1.15194123e-01  1.00000000e+00]]",3,"[[ 1.05835415e-03 -4.94661866e-05 -3.66278212e-01]
 [-4.63610004e-05 -1.89237494e-03  1.46833930e+00]
 [-6.71903045e-05 -7.51018203e-05  1.08323137e+00]]","[[ 9.67337606e+02 -4.04426911e+01  3.81911283e+02]
 [ 2.41576815e+01 -5.59490404e+02  7.66567704e+02]
 [ 6.16765690e-02 -4.12987529e-02  1.00000000e+00]]",4
624,31.689127752,"[[ 9.96140256e-04 -1.15394726e-04 -2.52411510e-01]
 [-4.01852297e-05 -1.81166310e-03  1.42558367e+00]
 [-3.00449344e-05 -2.08499610e-04  1.17280265e+00]]","[[ 1.01004911e+03 -1.03886664e+02  3.43661531e+02]
 [-2.37537034e+00 -6.41511797e+02  7.79269362e+02]
 [ 2.54532129e-02 -1.16708662e-01  1.00000000e+00]]",3,"[[ 1.06060706e-03 -5.21539414e-05 -3.63988510e-01]
 [-4.84625259e-05 -1.89816711e-03  1.47200387e+00]
 [-6.53230217e-05 -7.72405693e-05  1.08402591e+00]]","[[ 9.64393651e+02 -4.19950150e+01  3.80844248e+02]
 [ 2.16402774e+01 -5.58579184e+02  7.65763552e+02]
 [ 5.96559678e-02 -4.23312903e-02  1.00000000e+00]]",4
