world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
20,2.067775482,"[[ 7.85782632e-04  1.46756428e-04 -3.18573351e-01]
 [ 8.56919824e-05 -1.12400526e-03  1.25984016e+00]
 [ 1.42471851e-04  2.25825523e-04  7.16010511e-01]]","[[ 1.21601257e+03  1.97612421e+02  1.93333941e+02]
 [-1.31877032e+02 -6.78741450e+02  1.13558840e+03]
 [-2.00369072e-01  1.74750138e-01  1.00000000e+00]]",2,"[[ 9.44507215e-04  7.26786327e-05 -3.63608787e-01]
 [ 3.34297808e-05 -1.51781567e-03  1.56503658e+00]
 [ 8.82740809e-05  1.09448959e-04  8.59476963e-01]]","[[ 1.02771676e+03  7.12123739e+01  3.05112161e+02]
 [-7.61968711e+01 -5.87652612e+02  1.03783117e+03]
 [-9.58502523e-02  6.75198549e-02  1.00000000e+00]]",4
23,2.215552482,"[[ 7.56411078e-04  1.32164014e-04 -2.60813285e-01]
 [ 5.55958875e-05 -1.09068760e-03  1.25004667e+00]
 [ 1.05819069e-04  2.24824540e-04  7.25523616e-01]]","[[ 1.28834397e+03  1.85648145e+02  1.43273595e+02]
 [-1.10460729e+02 -6.92483919e+02  1.15341193e+03]
 [-1.53678081e-01  1.87509078e-01  1.00000000e+00]]",2,"[[ 9.53859033e-04  4.36420027e-05 -3.08183778e-01]
 [ 2.38053066e-05 -1.52339107e-03  1.58193075e+00]
 [ 9.64692228e-05  1.03693575e-04  8.65309525e-01]]","[[ 1.01932526e+03  4.79462463e+01  2.75383386e+02]
 [-9.07813144e+01 -5.88054796e+02  1.04273051e+03]
 [-1.02761005e-01  6.51237106e-02  1.00000000e+00]]",4
24,2.264810482,"[[ 7.04717564e-04  1.15937490e-04 -2.24726555e-01]
 [ 4.62097708e-05 -1.05041668e-03  1.21151526e+00]
 [ 5.28890653e-05  2.23495194e-04  7.34186485e-01]]","[[ 1.39748289e+03  1.81523902e+02  1.28213389e+02]
 [-4.04360748e+01 -7.09866518e+02  1.15900670e+03]
 [-8.83621485e-02  2.03015349e-01  1.00000000e+00]]",4,"[[ 8.63094048e-04  6.92780796e-05 -3.00751746e-01]
 [ 1.88663633e-05 -1.44059119e-03  1.50026370e+00]
 [ 6.58969807e-06  1.11327646e-04  8.81931599e-01]]","[[ 1.15494114e+03  7.59882586e+01  2.64587570e+02]
 [ 5.42516684e+00 -6.13150569e+02  1.04488735e+03]
 [-9.31442356e-03  7.68312077e-02  1.00000000e+00]]",4
25,2.3140694820000003,"[[ 6.99069389e-04  1.13977725e-04 -2.15441940e-01]
 [ 4.05652478e-05 -1.04589998e-03  1.21217166e+00]
 [ 4.67496233e-05  2.22043157e-04  7.36098733e-01]]","[[ 1.41216097e+03  1.79042964e+02  1.18473089e+02]
 [-3.64355296e+01 -7.13060671e+02  1.16356972e+03]
 [-7.86956025e-02  2.03722741e-01  1.00000000e+00]]",4,"[[ 8.63040963e-04  6.63797693e-05 -2.93123669e-01]
 [ 1.65567426e-05 -1.44188532e-03  1.50465688e+00]
 [ 6.33814552e-06  1.10140747e-04  8.83094069e-01]]","[[ 1.15539019e+03  7.29860025e+01  2.59149426e+02]
 [ 4.08222076e+00 -6.13409128e+02  1.04651010e+03]
 [-8.80161048e-03  7.59814229e-02  1.00000000e+00]]",4
26,2.363328482,"[[ 6.94312285e-04  1.12060626e-04 -2.07433618e-01]
 [ 3.52573896e-05 -1.04260879e-03  1.21232933e+00]
 [ 4.18078486e-05  2.20858397e-04  7.37744863e-01]]","[[ 1.42465698e+03  1.76528305e+02  1.10487126e+02]
 [-3.38998733e+01 -7.15669137e+02  1.16652078e+03]
 [-7.05864241e-02  2.04245773e-01  1.00000000e+00]]",4,"[[ 8.62588970e-04  6.38138312e-05 -2.86481331e-01]
 [ 1.37797154e-05 -1.44241388e-03  1.50712993e+00]
 [ 6.08075670e-06  1.09769202e-04  8.83490410e-01]]","[[ 1.15637881e+03  7.05376806e+01  2.54639428e+02]
 [ 2.41730060e+00 -6.13474792e+02  1.04729913e+03]
 [-8.25928986e-03  7.57356449e-02  1.00000000e+00]]",4
27,2.412586482,"[[ 6.90075306e-04  1.10716006e-04 -2.01049807e-01]
 [ 3.03574139e-05 -1.03954215e-03  1.21099996e+00]
 [ 3.72773939e-05  2.20567974e-04  7.38507695e-01]]","[[ 1.43580416e+03  1.74976652e+02  1.03954814e+02]
 [-3.15290697e+01 -7.17502058e+02  1.16797165e+03]
 [-6.30578864e-02  2.05462045e-01  1.00000000e+00]]",4,"[[ 8.61765957e-04  6.22487595e-05 -2.81354940e-01]
 [ 1.10100681e-05 -1.44143263e-03  1.50679129e+00]
 [ 5.51415477e-06  1.10865280e-04  8.82512193e-01]]","[[ 1.15791748e+03  6.92978936e+01  2.50838845e+02]
 [ 1.13273871e+00 -6.13157235e+02  1.04725882e+03]
 [-7.37725509e-03  7.65946686e-02  1.00000000e+00]]",4
28,2.461845482,"[[ 6.87035268e-04  1.09540429e-04 -1.94949023e-01]
 [ 2.63757901e-05 -1.03803977e-03  1.21066816e+00]
 [ 3.37291555e-05  2.18752511e-04  7.41041648e-01]]","[[ 1.44410892e+03  1.72918130e+02  9.74049834e+01]
 [-2.97311413e+01 -7.20188012e+02  1.16877728e+03]
 [-5.69533610e-02  2.04726082e-01  1.00000000e+00]]",4,"[[ 8.62096025e-04  6.09159067e-05 -2.76662256e-01]
 [ 9.30389718e-06 -1.44162193e-03  1.50677625e+00]
 [ 5.88873269e-06  1.10501349e-04  8.82874179e-01]]","[[ 1.15754458e+03  6.78412153e+01  2.46951794e+02]
 [-5.29870371e-01 -6.13448415e+02  1.04678892e+03]
 [-7.65445334e-03  7.63272734e-02  1.00000000e+00]]",4
29,2.5111044820000004,"[[ 6.83216682e-04  1.07894652e-04 -1.87706334e-01]
 [ 2.22953605e-05 -1.03577986e-03  1.20996572e+00]
 [ 2.98299743e-05  2.16524466e-04  7.43960287e-01]]","[[ 1.45418017e+03  1.70282866e+02  8.99542619e+01]
 [-2.74711629e+01 -7.23713256e+02  1.17010509e+03]
 [-5.03117958e-02  2.03804014e-01  1.00000000e+00]]",4,"[[ 8.61945570e-04  5.90574808e-05 -2.70928462e-01]
 [ 7.57802187e-06 -1.44146847e-03  1.50673291e+00]
 [ 6.07730747e-06  1.09673711e-04  8.83746326e-01]]","[[ 1.15787610e+03  6.58979640e+01  2.42615955e+02]
 [-1.97908172e+00 -6.14191482e+02  1.04655182e+03]
 [-7.71682508e-03  7.57685493e-02  1.00000000e+00]]",4
30,2.560363482,"[[ 6.78060875e-04  1.06369803e-04 -1.80335396e-01]
 [ 1.72355268e-05 -1.03039955e-03  1.20787556e+00]
 [ 2.54276926e-05  2.15732516e-04  7.44733119e-01]]","[[ 1.46743825e+03  1.68622628e+02  8.18493303e+01]
 [-2.55209753e+01 -7.27415905e+02  1.17360909e+03]
 [-4.27104202e-02  2.04958764e-01  1.00000000e+00]]",4,"[[ 8.60921663e-04  5.70355432e-05 -2.64857609e-01]
 [ 4.63390488e-06 -1.43921839e-03  1.50671202e+00]
 [ 5.79730482e-06  1.09886402e-04  8.83494939e-01]]","[[ 1.15959636e+03  6.41440096e+01  2.38237210e+02]
 [-3.74466858e+00 -6.14979393e+02  1.04766310e+03]
 [-7.14327287e-03  7.60683591e-02  1.00000000e+00]]",4
31,2.609621482,"[[ 6.73013049e-04  1.04972712e-04 -1.73234922e-01]
 [ 1.19321466e-05 -1.02456772e-03  1.20746060e+00]
 [ 2.13317337e-05  2.15107709e-04  7.44743119e-01]]","[[ 1.48056435e+03  1.67113308e+02  7.34517886e+01]
 [-2.44221831e+01 -7.30916682e+02  1.17936279e+03]
 [-3.53539413e-02  2.06327514e-01  1.00000000e+00]]",4,"[[ 8.60695201e-04  5.45586728e-05 -2.58759457e-01]
 [ 1.35508773e-06 -1.43847967e-03  1.51039346e+00]
 [ 5.99782277e-06  1.09292931e-04  8.83815201e-01]]","[[ 1.16012309e+03  6.17851999e+01  2.34068003e+02]
 [-6.34924724e+00 -6.15626012e+02  1.05021341e+03]
 [-7.08777679e-03  7.57092596e-02  1.00000000e+00]]",4
