fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
131,1758902613813815296,1758902613923940352,110.125,1.0,0.5132145086924235,0.5389506121476492
132,1758902614724690176,1758902614859815168,135.125,1.0,0.6016709407170614,0.595303455988566
133,1758902615049940224,1758902615145071360,95.13100000000001,1.0,0.5516906380653381,0.4893919030825297
134,1758902615400315648,1758902615500448512,100.133,1.0,0.4414780835310618,0.4787445863087972
135,1758902615775697664,1758902615885690112,109.993,1.0,0.3782221774260203,0.4830898642539978
136,1758902616055940352,1758902616176065280,120.125,1.0,0.2186381866534551,0.5008973677953085
137,1758902616306190336,1758902616531316224,225.12599999999998,1.0,0.32753087878227233,0.5273923516273499
138,1758902616706440192,1758902617036815360,330.375,1.0,0.19742375053465366,0.5035645067691803
139,1758902617131940352,1758902617211942400,80.002,1.0,0.1928531527519226,0.5119697600603104
140,1758902617236940288,1758902617377066240,140.126,1.0,0.20279920101165771,0.5225966647267342
141,1758902617552315392,1758902617647315200,95.0,1.0,0.258888840675354,0.5284895896911621
142,1758902617737445376,1758902617927690240,190.245,1.0,0.26706193685531615,0.49166145324707033
143,1758902618888565504,1758902618973565184,85.0,1.0,0.3627314766248067,0.5211682418982188
144,1758902619028690176,1758902619128691968,100.002,1.0,0.35388760765393573,0.5202244222164154
145,1758902619704315136,1758902619794315264,90.0,1.0,0.3538537422815959,0.5036872923374176
146,1758902620084692224,1758902620394940160,310.248,1.0,0.5362274547417959,0.5628377397855123
148,1758902620680194304,1758902620905440256,225.24599999999998,1.0,0.7588233053684235,0.5489521473646164
149,1758902621205694208,1758902621400815360,195.12099999999998,1.0,0.8183521032333374,0.5058303117752075
150,1758902621761189120,1758902621891325184,130.136,1.0,0.8150526682535807,0.5460306107997894
151,1758902622296690176,1758902622722069248,425.379,1.0,0.8187520742416382,0.5505636841058731
152,1758902623142442240,1758902623252565248,110.12299999999999,1.0,0.6756550272305807,0.49501196543375653
153,1758902624128439296,1758902624233439232,105.0,1.0,0.6309064428011576,0.48453553517659503
154,1758902624618814208,1758902624763939584,145.125,1.0,0.5935563643773397,0.5019320249557495
155,1758902625349564160,1758902625434564352,85.0,1.0,0.7631627519925436,0.552685409784317
156,1758902626925939456,1758902627006064384,80.125,1.0,0.8750594854354858,0.5849045614401499
157,1758902627146189568,1758902627231314176,85.125,1.0,0.8388018210728964,0.6130895217259725
158,1758902628362314240,1758902628542439168,180.125,1.0,0.8365931212902069,0.6522998586297035
159,1758902628637564160,1758902628827689216,190.125,1.0,0.8131553649902343,0.6685959935188294
160,1758902628932814080,1758902629042943232,110.12899999999998,1.0,0.8424357970555624,0.6683201988538107
161,1758902637040314368,1758902637120439296,80.125,1.0,0.6140885055065155,0.726824939250946
162,1758902637470689280,1758902637565822208,95.133,1.0,0.6175313790639242,0.7054631809393564
163,1758902638982188288,1758902639057189632,75.00099999999999,1.0,0.5642883578936259,0.6890293260415395
164,1758902642705563392,1758902642790688256,85.125,1.0,0.49096786975860596,0.6470512449741364
165,1758902642845688320,1758902642920813312,75.125,1.0,0.4796473979949951,0.6514695137739182
166,1758902644442188544,1758902644557313280,115.125,1.0,0.6721999645233154,0.655817319949468
167,1758902645493188352,1758902645593313280,100.125,1.0,0.7780052026112875,0.7547169029712677
168,1758902645728438272,1758902645908563200,180.125,1.0,0.763680899143219,0.7379425346851349
169,1758902646384069376,1758902646474063104,89.99399999999999,1.0,0.6649437348047892,0.6591205994288126
170,1758902646844438272,1758902646974563328,130.125,1.0,0.5713251431783041,0.6276671091715494
171,1758902647815313408,1758902648125563392,310.25,1.0,0.5228019505739212,0.5969531908631325
172,1758902648576063232,1758902648671063296,95.0,1.0,0.49414242307345074,0.6225256621837616
173,1758902648871313408,1758902648956438272,85.125,1.0,0.514782706896464,0.6498923897743225
174,1758902649376813312,1758902649471813376,95.0,1.0,0.5655332406361898,0.6177527805169424
175,1758902649667067136,1758902649767193344,100.12599999999999,1.0,0.5579646428426107,0.6215733885765076
